Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has ontology root term,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of,term replaced by
http://purl.obolibrary.org/obo/SYMP_0000793,left lower quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000793,,,left lower quadrant pelvic swelling,,SYMP:0000793,,
http://purl.obolibrary.org/obo/SYMP_0000790,multiple sites pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000790,,,multiple sites pelvic swelling,,SYMP:0000790,,
http://purl.obolibrary.org/obo/SYMP_0000791,generalized pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000791,,,generalized pelvic swelling,,SYMP:0000791,,
http://purl.obolibrary.org/obo/SYMP_0000794,left upper quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000794,,,left upper quadrant pelvic swelling,,SYMP:0000794,,
http://purl.obolibrary.org/obo/SYMP_0000799,abdominal lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,,,,,,,symptoms,,,,,,,,,,SYMP:0000799,,,abdominal lump,,SYMP:0000799,,
http://purl.obolibrary.org/obo/SYMP_0000797,right upper quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000797,,,right upper quadrant pelvic swelling,,SYMP:0000797,,
http://purl.obolibrary.org/obo/SYMP_0000792,epigastric pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000792,,,epigastric pelvic swelling,,SYMP:0000792,,
http://purl.obolibrary.org/obo/SYMP_0000796,right lower quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,,symptoms,,,,,,,,,,SYMP:0000796,,,right lower quadrant pelvic swelling,,SYMP:0000796,,
http://purl.obolibrary.org/obo/SYMP_0000416,amaurosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000321,,,,,,,symptoms,,,,,,,,,,SYMP:0000416,,,amaurosis,,SYMP:0000416,,
http://purl.obolibrary.org/obo/SYMP_0000415,amaurosis fugax,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000416,,,,,,,symptoms,,,,,,,,,,SYMP:0000415,,,amaurosis fugax,,SYMP:0000415,,
http://purl.obolibrary.org/obo/SYMP_0000417,pupil symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,,symptoms,,,,,,,,,,SYMP:0000417,,,pupil symptom,,SYMP:0000417,,
http://purl.obolibrary.org/obo/SYMP_0000410,neurological and physiological symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,,,,,,,symptoms,,,,,,,,,,SYMP:0000410,,,neurological and physiological symptom,,SYMP:0000410,,
http://purl.obolibrary.org/obo/SYMP_0000418,contracted pupil,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000417,,,,,,,symptoms,,,,,,,,,,SYMP:0000418,,,contracted pupil,,SYMP:0000418,,
http://purl.obolibrary.org/obo/SYMP_0000419,miosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000418,,,,,,,symptoms,,,,,,,,,,SYMP:0000419,,,miosis,,SYMP:0000419,,
http://purl.obolibrary.org/obo/SYMP_0000413,catatonia,,"A neurological and physiological symptom that is characterized by a marked psychomotor disturbance that may involve stupor or mutism, negativism, rigidity, purposeless excitement, echolalia, echopraxia, and inappropriate or bizarre posturing and is associated with various medical conditions (as schizophrenia and mood disorders).",false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,"A neurological and physiological symptom that is characterized by a marked psychomotor disturbance that may involve stupor or mutism, negativism, rigidity, purposeless excitement, echolalia, echopraxia, and inappropriate or bizarre posturing and is associated with various medical conditions (as schizophrenia and mood disorders).",,,,,symptoms,,,,,,,,,,SYMP:0000413,,,catatonia,,SYMP:0000413,,
http://purl.obolibrary.org/obo/SYMP_0000411,infant symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,,symptoms,,,,,,,,,,SYMP:0000411,,,infant symptom,,SYMP:0000411,,
http://purl.obolibrary.org/obo/SYMP_0000414,dysarthria,,A neurological and physiological symptom that is characterized by a difficulty in articulating words due to disease of the central nervous system.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,A neurological and physiological symptom that is characterized by a difficulty in articulating words due to disease of the central nervous system.,,,,,symptoms,,,,,,,,,,SYMP:0000414,,,dysarthria,,SYMP:0000414,,
http://purl.obolibrary.org/obo/SYMP_0000412,anxiety,,A neurological and physiological symptom that is characterized by a painful or apprehensive uneasiness of mind usually over an impending or anticipated ill.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,A neurological and physiological symptom that is characterized by a painful or apprehensive uneasiness of mind usually over an impending or anticipated ill.,,,,,symptoms,,,,,,,,,,SYMP:0000412,,,anxiety,,SYMP:0000412,,
http://purl.obolibrary.org/obo/SYMP_0000477,epigastric abdominal swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000478,UMLS_ICD9CM_2005_AUI:A0637121|UMLS_CUI:C0375562|ICD9CM_2005:789.36,,,,,,symptoms,,,,,,,,,,SYMP:0000477,,,epigastric abdominal swelling,,SYMP:0000477,,
http://purl.obolibrary.org/obo/SYMP_0000472,early satiety,,"A nutrition, metabolism, and development symptom that is characterized by a feeling of being full after a few bites of food, or before you finish a normal-sized meal.",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,UMLS_ICD9CM_2005_AUI:A2797496|UMLS_CUI:C0239233|ICD9CM_2005:780.94,"A nutrition, metabolism, and development symptom that is characterized by a feeling of being full after a few bites of food, or before you finish a normal-sized meal.",,,,,symptoms,,,,,,,,,,SYMP:0000472,,,early satiety,,SYMP:0000472,,
http://purl.obolibrary.org/obo/SYMP_0000479,abnormality of gait,,Abnormality of gait is a nervous system and musculoskeletal system symptom characterized by a difficulty in the manner of walking or moving on foot.,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,UMLS_CUI:C0575081|UMLS_ICD9CM_2005_AUI:A0243767|ICD9CM_2005:781.2,Abnormality of gait is a nervous system and musculoskeletal system symptom characterized by a difficulty in the manner of walking or moving on foot.,,,,,symptoms,,,,,,,,,,SYMP:0000479,,,abnormality of gait,,SYMP:0000479,,
http://purl.obolibrary.org/obo/SYMP_0000474,obsolete abnormal loss of weight and underweight,,,true,,,,ICD9CM_2005:783.2|UMLS_CUI:C0878752|UMLS_ICD9CM_2005_AUI:A1892727,,,,,,symptoms,,,,,,,,,,SYMP:0000474,,,obsolete abnormal loss of weight and underweight,true,SYMP:0000474,,
http://purl.obolibrary.org/obo/SYMP_0000470,left upper quadrant abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,UMLS_ICD9CM_2005_AUI:A0637144|ICD9CM_2005:789.42|UMLS_CUI:C0375566,,,,,,symptoms,,,,,,,,,,SYMP:0000470,,,left upper quadrant abdominal rigidity,,SYMP:0000470,,
http://purl.obolibrary.org/obo/SYMP_0000478,abdominal swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,ICD9CM_2005:789.3|UMLS_CUI:C0476310|UMLS_ICD9CM_2005_AUI:A0243858,,,,,,symptoms,,,,,,,,,,SYMP:0000478,,,abdominal swelling,,SYMP:0000478,,
http://purl.obolibrary.org/obo/SYMP_0000471,multiple sites abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,UMLS_ICD9CM_2005_AUI:A0637145|ICD9CM_2005:789.49|UMLS_CUI:C0375572,,,,,,symptoms,,,,,,,,,,SYMP:0000471,,,multiple sites abdominal rigidity,,SYMP:0000471,,
http://purl.obolibrary.org/obo/SYMP_0000475,underweight,,"A weight symptom that is characterized by weighing less than the normal amount for one's age, height, and build.",false,,,http://purl.obolibrary.org/obo/SYMP_0020012,ICD9CM_2005:783.22|UMLS_CUI:C0041667|UMLS_ICD9CM_2005_AUI:A0468826,"A weight symptom that is characterized by weighing less than the normal amount for one's age, height, and build.",,,,,symptoms,,,,,,,,,,SYMP:0000475,,,underweight,,SYMP:0000475,,
http://purl.obolibrary.org/obo/SYMP_0000476,obsolete loss of weight,weight loss,This term has been replaced by weight loss.,true,,,,UMLS_CUI:C0043096|UMLS_ICD9CM_2005_AUI:A1605347|ICD9CM_2005:783.21,,,,weight loss,,symptoms,,,,,,,,,,SYMP:0000476,,This term has been replaced by weight loss.,obsolete loss of weight,true,SYMP:0000476,,http://purl.obolibrary.org/obo/SYMP_0000178
http://purl.obolibrary.org/obo/SYMP_0000473,"nutrition, metabolism, and development symptom",,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,UMLS_CUI:C0159041|UMLS_ICD9CM_2005_AUI:A0284163|ICD9CM_2005:783,,,,,,symptoms,,,,,,,,,,SYMP:0000473,,,"nutrition, metabolism, and development symptom",,SYMP:0000473,,
http://purl.obolibrary.org/obo/SYMP_0000628,vision distortion,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000320,,,,,,,symptoms,,,,,,,,,,SYMP:0000628,,,vision distortion,,SYMP:0000628,,
http://purl.obolibrary.org/obo/SYMP_0000622,acute mesenteric lymphadenitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019155,,,,,,,symptoms,,,,,,,,,,SYMP:0000622,,,acute mesenteric lymphadenitis,,SYMP:0000622,,
http://purl.obolibrary.org/obo/SYMP_0000621,alexia,,An aphasia that is characterized by a loss of ability to read.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,UMLS_ICD9CM_2005_AUI:A0243804|UMLS_ICD9CM_2005_AUI:A0243803|ICD9CM_2005:784.6|ICD9CM_2005:784.69|UMLS_CUI:C0478145,An aphasia that is characterized by a loss of ability to read.,,,,,symptoms,,,,,,,,,,SYMP:0000621,,doid/symp duplicate,alexia,,SYMP:0000621,,
http://purl.obolibrary.org/obo/SYMP_0000626,obsolete myalgia,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000626,,,obsolete myalgia,true,SYMP:0000626,,http://purl.obolibrary.org/obo/SYMP_0019161
http://purl.obolibrary.org/obo/SYMP_0000623,acute renal failure,,A renal failure that is characterized by a severe and sudden onset of renal failure.,false,,,http://purl.obolibrary.org/obo/SYMP_0000731,,A renal failure that is characterized by a severe and sudden onset of renal failure.,,,,,symptoms,,,,,,,,,,SYMP:0000623,,,acute renal failure,,SYMP:0000623,,
http://purl.obolibrary.org/obo/SYMP_0000625,conscious disturbance,,"An alteration of consciousness that is characterized by a disturbance in sentience (the ability to experience feelings and sensations) or awareness of one's internal and external existence, i.e. inhibited or absent self-awareness.",false,,,http://purl.obolibrary.org/obo/SYMP_0000482,,"An alteration of consciousness that is characterized by a disturbance in sentience (the ability to experience feelings and sensations) or awareness of one's internal and external existence, i.e. inhibited or absent self-awareness.",,,,,symptoms,,,,,,,,,,SYMP:0000625,,,conscious disturbance,,SYMP:0000625,,
http://purl.obolibrary.org/obo/SYMP_0000620,left lower quadrant abdominal pain,,"An abdominal pain that is characterized by occurring in the left lower quadrant of the abdomen that is often related to the digestive tract, but can also be related to conditions of the body wall, skin, blood vessels, urinary tract, or reproductive organs.",false,,,http://purl.obolibrary.org/obo/SYMP_0000457,UMLS_CUI:C0238551|UMLS_ICD9CM_2005_AUI:A0637132|ICD9CM_2005:789.04,"An abdominal pain that is characterized by occurring in the left lower quadrant of the abdomen that is often related to the digestive tract, but can also be related to conditions of the body wall, skin, blood vessels, urinary tract, or reproductive organs.",,,,,symptoms,,,,,,,,,,SYMP:0000620,,,left lower quadrant abdominal pain,,SYMP:0000620,,
http://purl.obolibrary.org/obo/SYMP_0000624,obsolete appendicitis,,,true,,,,,,,,,,symptoms,,,,,,,,,,SYMP:0000624,,,obsolete appendicitis,true,SYMP:0000624,,
http://purl.obolibrary.org/obo/SYMP_0000629,exanthema,,A rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.,false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,A rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.,,,,,symptoms,,,,,,,,,,SYMP:0000629,,,exanthema,,SYMP:0000629,,
http://purl.obolibrary.org/obo/SYMP_0000627,disturbed vision,disturbance of vision,,false,,,http://purl.obolibrary.org/obo/SYMP_0000628,,,,,disturbance of vision,,symptoms,,,,,,,,,,SYMP:0000627,,,disturbed vision,,SYMP:0000627,,
http://purl.obolibrary.org/obo/SYMP_0000870,icteric eyes,,Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,Icteric eyes is a eye symptom characterized by yellowed eyes due to bile or bilirubin accumulation.,,,,,symptoms,,,,,,,,,,SYMP:0000870,,,icteric eyes,,SYMP:0000870,,
http://purl.obolibrary.org/obo/SYMP_0000873,otitis,,"Otitis is a ear symptom characterized as a general term for inflammation or infection of the ear, in both humans and other animals.",false,,,http://purl.obolibrary.org/obo/SYMP_0000392,,"Otitis is a ear symptom characterized as a general term for inflammation or infection of the ear, in both humans and other animals.",,,,,symptoms,,,,,,,,,,SYMP:0000873,,,otitis,,SYMP:0000873,,
http://purl.obolibrary.org/obo/SYMP_0000874,hematoma,,"A skin and integumentary tissue symptom that is characterized by a mass of usually clotted blood that forms in a tissue, organ, or body space as a result of a broken blood vessel generally the result of hemorrhage, or more specifically, internal bleeding.",false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,"A skin and integumentary tissue symptom that is characterized by a mass of usually clotted blood that forms in a tissue, organ, or body space as a result of a broken blood vessel generally the result of hemorrhage, or more specifically, internal bleeding.",,,,,symptoms,,,,,,,,,,SYMP:0000874,,,hematoma,,SYMP:0000874,,
http://purl.obolibrary.org/obo/SYMP_0000879,low-grade fever,low grade fever,A mild fever that is characterized by a fever that does not exceed 38.5 degrees Celsius (101.3 degrees Fahrenheit).,false,,,http://purl.obolibrary.org/obo/SYMP_0000881,,A mild fever that is characterized by a fever that does not exceed 38.5 degrees Celsius (101.3 degrees Fahrenheit).,,,low grade fever,,symptoms,,,,,,lschriml,2010-10-15T11:28:26Z,,,SYMP:0000879,,,low-grade fever,,SYMP:0000879,,
http://purl.obolibrary.org/obo/SYMP_0000878,transient fever,,A fever that is characterized by a rise of body temperature above the normal that is sustained for only a short period of time.,false,,,http://purl.obolibrary.org/obo/SYMP_0000613,,A fever that is characterized by a rise of body temperature above the normal that is sustained for only a short period of time.,,,,,symptoms,,,,,,,,,,SYMP:0000878,,,transient fever,,SYMP:0000878,,
http://purl.obolibrary.org/obo/SYMP_0000875,lameness,,Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,Lameness is a musculoskeletal system symptom where a person is physically disabled as the result of having a body part and especially a limb so disabled as to impair freedom of movement.,,,,,symptoms,,,,,,,,,,SYMP:0000875,,,lameness,,SYMP:0000875,,
http://purl.obolibrary.org/obo/SYMP_0000872,icteric skin,,A skin and integumentary tissue symptom that is characterized by yellowed skin due to bile or bilirubin accumulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by yellowed skin due to bile or bilirubin accumulation.,,,,,symptoms,,,,,,,,,,SYMP:0000872,,,icteric skin,,SYMP:0000872,,
http://purl.obolibrary.org/obo/SYMP_0000877,decreased tongue tone,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,,symptoms,,,,,,,,,,SYMP:0000877,,,decreased tongue tone,,SYMP:0000877,,
http://purl.obolibrary.org/obo/SYMP_0000876,pericardial effusion,,Pericardial effusion is a cardiovascular system symptom where there is an abnormal accumulation of fluid in the pericardial cavity.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,Pericardial effusion is a cardiovascular system symptom where there is an abnormal accumulation of fluid in the pericardial cavity.,,,,,symptoms,,,,,,,,,,SYMP:0000876,,doid/symp duplicate,pericardial effusion,,SYMP:0000876,,
http://purl.obolibrary.org/obo/SYMP_0000871,icteric mucous membrane,,A skin and integumentary tissue symptom that is characterized by yellowed mucous membranes due to bile or bilirubin accumulation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom that is characterized by yellowed mucous membranes due to bile or bilirubin accumulation.,,,,,symptoms,,,,,,,,,,SYMP:0000871,,,icteric mucous membrane,,SYMP:0000871,,
http://purl.obolibrary.org/obo/SYMP_0000704,dysphonia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000559,,,,,,,symptoms,,,,,,,,,,SYMP:0000704,,,dysphonia,,SYMP:0000704,,
http://purl.obolibrary.org/obo/SYMP_0000705,expressive aphasia,Broca's aphasia|agrammatic aphasia,"An aphasia that is characterized by damage to, or a developmental issues in, the anterior regions of the brain, including (but not limited to) the left inferior frontal region known as Broca's area. Sufferers of this form of aphasia exhibit the common problem of agrammatism. For them, speech is difficult to initiate, non-fluent, labored, and halting.",false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,"An aphasia that is characterized by damage to, or a developmental issues in, the anterior regions of the brain, including (but not limited to) the left inferior frontal region known as Broca's area. Sufferers of this form of aphasia exhibit the common problem of agrammatism. For them, speech is difficult to initiate, non-fluent, labored, and halting.",,,Broca's aphasia|agrammatic aphasia,,symptoms,,,,,,,,,,SYMP:0000705,,,expressive aphasia,,SYMP:0000705,,
